ENSG00000272106.1	chr1	1605796	1615796	-
ENSG00000197530.12	chr1	1620611	1630611	+
ENSG00000189409.13	chr1	1625264	1635264	+
ENSG00000248333.8	chr1	1649013	1659013	-
ENSG00000272004.1	chr1	1652603	1662603	+
ENSG00000189339.11	chr1	1682729	1692729	-
ENSG00000269737.2	chr1	1664398	1674398	+
ENSG00000215914.4	chr1	1691783	1701783	+
ENSG00000008128.22	chr1	1714325	1724325	-
ENSG00000268575.1	chr1	1727689	1737689	-
ENSG00000227775.3	chr1	1727252	1737252	+
ENSG00000215790.7	chr1	1736000	1746000	-
ENSG00000008130.15	chr1	1770458	1780458	-
ENSG00000078369.17	chr1	1881118	1891118	-
ENSG00000231050.1	chr1	1882659	1892659	+
ENSG00000169885.9	chr1	1907297	1917297	+
ENSG00000178821.12	chr1	1909274	1919274	-
ENSG00000142609.18	chr1	1993838	2003838	-
ENSG00000233542.1	chr1	2005531	2015531	-
ENSG00000187730.8	chr1	2020759	2030759	+
ENSG00000226969.1	chr1	2040071	2050071	-
ENSG00000067606.16	chr1	2175396	2185396	+
ENSG00000271806.1	chr1	2135280	2145280	-
ENSG00000182873.5	chr1	2174390	2184390	-
ENSG00000162585.16	chr1	2202721	2212721	-
ENSG00000234396.3	chr1	2210739	2220739	+
ENSG00000157933.9	chr1	2300120	2310120	+
ENSG00000116151.13	chr1	2381708	2391708	-
ENSG00000272161.1	chr1	2316694	2326694	-
ENSG00000269896.2	chr1	2342821	2352821	-
ENSG00000272420.1	chr1	2353629	2363629	-
ENSG00000157916.19	chr1	2395445	2405445	+
ENSG00000157911.10	chr1	2403798	2413798	-
ENSG00000149527.17	chr1	2495531	2505531	+
ENSG00000224387.1	chr1	2483259	2493259	-
ENSG00000229393.1	chr1	2484480	2494480	-
ENSG00000157881.13	chr1	2516629	2526629	-
ENSG00000197921.5	chr1	2520246	2530246	-
ENSG00000272449.2	chr1	2537461	2547461	+
ENSG00000238164.6	chr1	2547032	2557032	-
ENSG00000157873.17	chr1	2555383	2565383	+
ENSG00000225931.3	chr1	2559889	2569889	+
ENSG00000228037.1	chr1	2574534	2584534	+
ENSG00000157870.15	chr1	2581470	2591470	+
ENSG00000142606.15	chr1	2622991	2632991	-
ENSG00000237058.1	chr1	2626621	2636621	+
ENSG00000215912.12	chr1	2791718	2801718	-
ENSG00000285945.1	chr1	2774734	2784734	+
ENSG00000283259.1	chr1	2766474	2776474	+
ENSG00000233234.1	chr1	2802693	2812693	-
ENSG00000231630.1	chr1	2804999	2814999	-
ENSG00000284745.1	chr1	2958708	2968708	-
ENSG00000169717.6	chr1	3012904	3022904	+
ENSG00000177133.10	chr1	3058438	3068438	-
ENSG00000142611.16	chr1	3428622	3438622	+
ENSG00000283572.1	chr1	3118036	3128036	+
ENSG00000226286.1	chr1	3123710	3133710	-
ENSG00000279839.1	chr1	3198665	3208665	+
ENSG00000272235.1	chr1	3300097	3310097	-
ENSG00000130762.14	chr1	3471114	3481114	+
ENSG00000272088.1	chr1	3477628	3487628	+
ENSG00000162591.15	chr1	3601496	3611496	-
ENSG00000207776.1	chr1	3550791	3560791	-
ENSG00000238260.1	chr1	3614744	3624744	-
ENSG00000158109.14	chr1	3620128	3630128	+
ENSG00000116213.15	chr1	3642762	3652762	-
ENSG00000078900.14	chr1	3726202	3736202	+
ENSG00000227589.1	chr1	3658773	3668773	-
ENSG00000235131.1	chr1	3704299	3714299	-
ENSG00000227372.12	chr1	3737374	3747374	-
ENSG00000276189.1	chr1	3727104	3737104	+
ENSG00000162592.9	chr1	3761646	3771646	+
ENSG00000235169.8	chr1	3765983	3775983	+
ENSG00000130764.9	chr1	3786505	3796505	-
ENSG00000266075.2	chr1	3773112	3783112	+
ENSG00000272153.1	chr1	3775539	3785539	+
ENSG00000116198.12	chr1	3847215	3857215	-
ENSG00000169598.15	chr1	3875430	3885430	+
ENSG00000198912.10	chr1	3890294	3900294	-
ENSG00000236423.5	chr1	3907226	3917226	+
ENSG00000233304.6	chr1	3945263	3955263	+
ENSG00000226374.2	chr1	3938981	3948981	-
ENSG00000284668.1	chr1	4002700	4012700	+
ENSG00000284703.1	chr1	4009509	4019509	-
ENSG00000229280.1	chr1	4165900	4175900	-
ENSG00000235054.3	chr1	4414690	4424690	+
ENSG00000284694.1	chr1	4474376	4484376	-
ENSG00000227169.2	chr1	4542146	4552146	-
ENSG00000232596.2	chr1	4584010	4594010	+
ENSG00000196581.10	chr1	4782535	4792535	+
ENSG00000284739.1	chr1	4963299	4973299	-
ENSG00000284674.1	chr1	4971569	4981569	+
ENSG00000231510.1	chr1	5080900	5090900	-
ENSG00000284616.1	chr1	5297395	5307395	-
ENSG00000284692.2	chr1	5483058	5493058	-
ENSG00000284666.1	chr1	5472029	5482029	-
ENSG00000260972.1	chr1	5484675	5494675	+
ENSG00000283356.1	chr1	5544882	5554882	+
ENSG00000236948.2	chr1	5658296	5668296	-
ENSG00000264341.1	chr1	5554144	5564144	+
ENSG00000264101.1	chr1	5852742	5862742	-
ENSG00000131697.17	chr1	5982474	5992474	-
ENSG00000069424.14	chr1	6091194	6101194	+
ENSG00000116254.17	chr1	6170124	6180124	-
ENSG00000285629.1	chr1	6187758	6197758	-
ENSG00000116251.10	chr1	6199390	6209390	-
ENSG00000226944.1	chr1	6195781	6205781	-
ENSG00000158286.12	chr1	6211300	6221300	+
ENSG00000116237.15	chr1	6225973	6235973	-
ENSG00000225077.3	chr1	6229445	6239445	+
ENSG00000173673.7	chr1	6235579	6245579	+
ENSG00000158292.6	chr1	6250976	6260976	-
ENSG00000097021.19	chr1	6384392	6394392	-
ENSG00000271746.1	chr1	6384392	6394392	+
ENSG00000069812.11	chr1	6414671	6424671	-
ENSG00000187017.16	chr1	6451368	6461368	+
ENSG00000265392.1	chr1	6419897	6429897	-
ENSG00000231868.1	chr1	6437007	6447007	-
ENSG00000215788.10	chr1	6456196	6466196	-
ENSG00000171680.21	chr1	6510062	6520062	-
ENSG00000162408.10	chr1	6544536	6554536	-
ENSG00000253022.1	chr1	6530965	6540965	+
ENSG00000229519.2	chr1	6538620	6548620	+
ENSG00000173662.20	chr1	6569758	6579758	+
ENSG00000204859.12	chr1	6579281	6589281	+
ENSG00000162413.16	chr1	6604608	6614608	-
ENSG00000116273.5	chr1	6614034	6624034	+
ENSG00000041988.15	chr1	6625587	6635587	+
ENSG00000007923.15	chr1	6691925	6701925	-
ENSG00000228750.6	chr1	6720013	6730013	+
ENSG00000284744.1	chr1	6760039	6770039	+
ENSG00000237436.1	chr1	6774844	6784844	-
ENSG00000171735.18	chr1	7759707	7769707	+
ENSG00000227950.1	chr1	6824619	6834619	-
ENSG00000237365.1	chr1	7004280	7014280	-
ENSG00000207056.1	chr1	7209525	7219525	+
ENSG00000237402.1	chr1	7360271	7370271	+
ENSG00000237728.2	chr1	7379755	7389755	-
ENSG00000225126.1	chr1	7431555	7441555	-
ENSG00000270171.1	chr1	7684845	7694845	-
ENSG00000270035.1	chr1	7688873	7698873	-
ENSG00000269978.1	chr1	7690971	7700971	-
ENSG00000049245.12	chr1	7771433	7781433	+
ENSG00000269925.1	chr1	7766776	7776776	+
ENSG00000049246.14	chr1	7835178	7845178	+
ENSG00000236266.1	chr1	7817343	7827343	-
ENSG00000049247.13	chr1	7843513	7853513	-
ENSG00000049249.8	chr1	7933166	7943166	-
ENSG00000270330.1	chr1	7932727	7942727	+
ENSG00000116288.12	chr1	7975506	7985506	+
ENSG00000200344.1	chr1	7972984	7982984	-
ENSG00000284747.1	chr1	7995313	8005313	+
ENSG00000284716.1	chr1	7989935	7999935	-
ENSG00000116285.12	chr1	8016309	8026309	-
ENSG00000238290.1	chr1	8112703	8122703	+
ENSG00000232848.1	chr1	8048464	8058464	-
ENSG00000229305.1	chr1	8182771	8192771	+
ENSG00000227634.2	chr1	8205211	8215211	+
ENSG00000200975.1	chr1	8196598	8206598	-
ENSG00000233645.1	chr1	8210530	8220530	-
ENSG00000251977.1	chr1	8282264	8292264	-
ENSG00000162426.14	chr1	8334168	8344168	+
ENSG00000252254.1	chr1	8318180	8328180	+
ENSG00000142599.17	chr1	8807644	8817644	-
ENSG00000232912.5	chr1	8424839	8434839	+
ENSG00000221083.1	chr1	8501920	8511920	-
ENSG00000270282.1	chr1	8503022	8513022	+
ENSG00000234619.1	chr1	8741088	8751088	+
ENSG00000224315.2	chr1	8776914	8786914	-
ENSG00000222511.2	chr1	8786674	8796674	-
ENSG00000226545.1	chr1	8789507	8799507	+
ENSG00000228423.2	chr1	8797052	8807052	-
ENSG00000229716.2	chr1	8821376	8831376	+
ENSG00000074800.15	chr1	8869251	8879251	-
ENSG00000274258.1	chr1	8856591	8866591	-
ENSG00000230679.1	chr1	8869895	8879895	+
ENSG00000201725.1	chr1	8873534	8883534	-
ENSG00000238249.2	chr1	8884152	8894152	+
ENSG00000232208.2	chr1	8897745	8907745	-
ENSG00000232663.2	chr1	8899905	8909905	+
ENSG00000131686.14	chr1	8965093	8975093	+
ENSG00000265141.2	chr1	8969875	8979875	-
ENSG00000197241.3	chr1	9016346	9026346	-
ENSG00000142583.17	chr1	9078479	9088479	-
ENSG00000252404.1	chr1	9072880	9082880	+
ENSG00000180758.11	chr1	9119171	9129171	-
ENSG00000228526.7	chr1	9188907	9198907	-
ENSG00000284357.1	chr1	9141778	9151778	-
ENSG00000234546.3	chr1	9186285	9196285	+
ENSG00000049239.12	chr1	9261338	9271338	+
ENSG00000171621.13	chr1	9359533	9369533	+
ENSG00000284652.1	chr1	9412863	9422863	-
ENSG00000284693.1	chr1	9430565	9440565	-
ENSG00000252956.1	chr1	9427779	9437779	-
ENSG00000235263.1	chr1	9493472	9503472	-
ENSG00000171612.6	chr1	9575180	9585180	+
ENSG00000231181.1	chr1	9566986	9576986	+
ENSG00000188807.12	chr1	9604874	9614874	+
ENSG00000171608.15	chr1	9719115	9729115	+
ENSG00000179840.5	chr1	9644587	9654587	-
ENSG00000233268.3	chr1	9652627	9662627	-
ENSG00000231789.2	chr1	9677556	9687556	-
ENSG00000171603.17	chr1	9814527	9824527	-
ENSG00000271264.1	chr1	9771241	9781241	+
ENSG00000280113.2	chr1	9818272	9828272	-
ENSG00000178585.14	chr1	9900337	9910337	-
ENSG00000223989.1	chr1	9840155	9850155	+
ENSG00000285701.1	chr1	9898035	9908035	+
ENSG00000162441.11	chr1	9933408	9943408	-
ENSG00000228150.1	chr1	9939975	9949975	+
ENSG00000173614.13	chr1	9975502	9985502	+
ENSG00000202415.1	chr1	9937637	9947637	+
ENSG00000283611.2	chr1	9950788	9960788	-
ENSG00000265521.1	chr1	9957459	9967459	+
ENSG00000241326.1	chr1	9974569	9984569	+
ENSG00000162444.11	chr1	10006021	10016021	+
ENSG00000130939.18	chr1	10171240	10181240	+
ENSG00000224340.1	chr1	10044782	10054782	-
ENSG00000233623.2	chr1	10049649	10059649	+
ENSG00000201746.1	chr1	10153375	10163375	+
ENSG00000054523.17	chr1	10371604	10381604	+
ENSG00000264881.1	chr1	10217804	10227804	+
ENSG00000199562.1	chr1	10289073	10299073	+
ENSG00000264501.2	chr1	10296758	10306758	+
ENSG00000284735.1	chr1	10377151	10387151	-
ENSG00000284642.1	chr1	10387433	10397433	+
ENSG00000142657.20	chr1	10410145	10420145	+
ENSG00000271989.1	chr1	10420678	10430678	-
ENSG00000251503.8	chr1	10442154	10452154	+
ENSG00000175279.21	chr1	10432810	10442810	+
ENSG00000241563.3	chr1	10441903	10451903	+
ENSG00000160049.11	chr1	10462527	10472527	-
ENSG00000203469.2	chr1	10449339	10459339	+
ENSG00000142655.12	chr1	10620759	10630759	+
ENSG00000243267.3	chr1	10607116	10617116	+
ENSG00000130940.14	chr1	10786651	10796651	-
ENSG00000272078.1	chr1	10644334	10654334	+
ENSG00000225158.2	chr1	10885999	10895999	+
ENSG00000175262.14	chr1	10972038	10982038	-
ENSG00000215785.2	chr1	10981798	10991798	-
ENSG00000120948.17	chr1	11016421	11026421	+
ENSG00000277726.4	chr1	11020529	11030529	+
ENSG00000009724.16	chr1	11037234	11047234	-
ENSG00000271895.2	chr1	11020529	11030529	+
ENSG00000116649.9	chr1	11050025	11060025	-
ENSG00000171824.13	chr1	11089882	11099882	-
ENSG00000226849.1	chr1	11063098	11073098	+
ENSG00000230337.1	chr1	11092101	11102101	+
ENSG00000198793.12	chr1	11252508	11262508	-
ENSG00000225602.5	chr1	11139538	11149538	+
ENSG00000253086.1	chr1	11142453	11152453	+
ENSG00000171819.4	chr1	11185982	11195982	+
ENSG00000207451.1	chr1	11216361	11226361	+
ENSG00000238173.1	chr1	11223113	11233113	+
ENSG00000120942.13	chr1	11286050	11296050	+
ENSG00000238199.1	chr1	11269352	11279352	-
ENSG00000284646.1	chr1	11309094	11319094	-
ENSG00000224338.2	chr1	11415822	11425822	-
ENSG00000204624.7	chr1	11527585	11537585	+
ENSG00000285833.1	chr1	11492017	11502017	-
ENSG00000235643.1	chr1	11603356	11613356	+
ENSG00000284708.1	chr1	11633417	11643417	+
ENSG00000116661.10	chr1	11645786	11655786	-
ENSG00000132879.13	chr1	11653328	11663328	+
ENSG00000116663.10	chr1	11664355	11674355	+
ENSG00000116670.14	chr1	11681651	11691651	-
ENSG00000162490.6	chr1	11715858	11725858	+
ENSG00000177674.15	chr1	11744803	11754803	+
ENSG00000215910.7	chr1	11779586	11789586	+
ENSG00000177553.6	chr1	11769620	11779620	-
ENSG00000177000.12	chr1	11796921	11806921	-
ENSG00000011021.22	chr1	11838080	11848080	+
ENSG00000276470.1	chr1	11833985	11843985	+
ENSG00000278852.1	chr1	11835698	11845698	+
ENSG00000175206.10	chr1	11838346	11848346	-
ENSG00000275915.1	chr1	11837550	11847550	+
ENSG00000120937.8	chr1	11848932	11858932	-
ENSG00000224904.1	chr1	11870407	11880407	+
ENSG00000285646.1	chr1	11903233	11913233	+
ENSG00000199347.1	chr1	11898272	11908272	+
ENSG00000201801.1	chr1	11899928	11909928	-
ENSG00000116685.15	chr1	11916429	11926429	-
ENSG00000083444.16	chr1	11965539	11975539	+
ENSG00000116688.16	chr1	12003515	12013515	+
ENSG00000270914.1	chr1	12007309	12017309	-
ENSG00000116691.10	chr1	12022046	12032046	+
ENSG00000202461.1	chr1	12014125	12024125	-
ENSG00000276869.1	chr1	12019223	12029223	+
ENSG00000243539.3	chr1	12027015	12037015	-
ENSG00000120949.14	chr1	12134208	12144208	+
ENSG00000201135.1	chr1	12067985	12077985	-
ENSG00000227875.2	chr1	12070548	12080548	-
ENSG00000285604.1	chr1	12082265	12092265	-
ENSG00000283789.1	chr1	12157039	12167039	+
ENSG00000028137.18	chr1	12199229	12209229	+
ENSG00000263676.1	chr1	12181774	12191774	+
ENSG00000225196.2	chr1	12211110	12221110	-
ENSG00000252969.1	chr1	12211272	12221272	-
ENSG00000048707.15	chr1	12502048	12512048	+
ENSG00000239149.1	chr1	12497398	12507398	+
ENSG00000229484.1	chr1	12518421	12528421	+
ENSG00000162496.8	chr1	12607732	12617732	-
ENSG00000221340.1	chr1	12560073	12570073	-
ENSG00000276830.1	chr1	12569024	12579024	-
ENSG00000272482.1	chr1	12609245	12619245	-
ENSG00000204518.2	chr1	12657087	12667087	+
ENSG00000226166.2	chr1	12683021	12693021	+
ENSG00000188984.11	chr1	12718760	12728760	+
ENSG00000157330.9	chr1	12753700	12763700	+
ENSG00000116726.4	chr1	12767907	12777907	+
ENSG00000116721.9	chr1	12786629	12796629	+
ENSG00000228338.1	chr1	12813160	12823160	-
ENSG00000239810.3	chr1	12821411	12831411	-
ENSG00000231103.2	chr1	12831358	12841358	-
ENSG00000179172.9	chr1	12838726	12848726	-
ENSG00000120952.4	chr1	12851910	12861910	+
ENSG00000243073.3	chr1	12876202	12886202	-
ENSG00000187545.5	chr1	12888271	12898271	-
ENSG00000204510.5	chr1	12910483	12920483	+
ENSG00000207434.1	chr1	12912661	12922661	+
ENSG00000234064.1	chr1	12918254	12928254	+
ENSG00000232423.6	chr1	12937581	12947581	-
ENSG00000274178.2	chr1	13022131	13032131	+
ENSG00000274764.5	chr1	13046492	13056492	-
ENSG00000277058.2	chr1	13052230	13062230	+
ENSG00000229571.7	chr1	13067885	13077885	+
ENSG00000277862.1	chr1	13087972	13097972	-
ENSG00000236179.1	chr1	13095690	13105690	-
ENSG00000275774.2	chr1	13106855	13116855	-
ENSG00000229978.1	chr1	13121616	13131616	+
ENSG00000233336.1	chr1	13137461	13147461	-
ENSG00000280267.4	chr1	13145962	13155962	-
ENSG00000179412.10	chr1	13155468	13165468	-
ENSG00000204505.4	chr1	13169465	13179465	+
ENSG00000279169.2	chr1	13191410	13201410	-
ENSG00000279804.2	chr1	13216107	13226107	-
ENSG00000250894.1	chr1	13238653	13248653	+
ENSG00000270601.4	chr1	13253315	13263315	+
ENSG00000231219.1	chr1	13265628	13275628	-
ENSG00000207511.1	chr1	13269232	13279232	-
ENSG00000182330.10	chr1	13275175	13285175	-
ENSG00000237700.2	chr1	13298908	13308908	+
ENSG00000204501.7	chr1	13312599	13322599	+
ENSG00000228229.2	chr1	13314519	13324519	+
ENSG00000204481.7	chr1	13337135	13347135	-
ENSG00000204480.8	chr1	13361901	13371901	-
ENSG00000204479.4	chr1	13382630	13392630	+
ENSG00000204478.9	chr1	13411329	13421329	+
ENSG00000162494.5	chr1	13504049	13514049	-
ENSG00000259961.1	chr1	13506271	13516271	+
ENSG00000215909.3	chr1	13545695	13555695	+
ENSG00000162493.16	chr1	13607958	13617958	+
ENSG00000222952.1	chr1	13613285	13623285	-
ENSG00000237445.2	chr1	13649911	13659911	-
ENSG00000253085.1	chr1	13686200	13696200	-
ENSG00000116731.22	chr1	13815080	13825080	+
ENSG00000189337.16	chr1	15108044	15118044	+
ENSG00000252151.1	chr1	14114336	14124336	-
ENSG00000231606.1	chr1	14213119	14223119	-
ENSG00000234593.2	chr1	14381576	14391576	-
ENSG00000235829.1	chr1	14682614	14692614	-
ENSG00000175147.12	chr1	15143238	15153238	-
ENSG00000171729.13	chr1	15210481	15220481	+
ENSG00000204464.7	chr1	15161318	15171318	-
ENSG00000215720.4	chr1	15182846	15192846	-
ENSG00000278480.1	chr1	15217550	15227550	+
ENSG00000142621.19	chr1	15390284	15400284	+
ENSG00000233485.1	chr1	15333877	15343877	-
ENSG00000236045.1	chr1	15325465	15335465	-
ENSG00000228140.1	chr1	15399434	15409434	-
ENSG00000142634.12	chr1	15420344	15430344	+
ENSG00000162438.11	chr1	15439243	15449243	+
ENSG00000142615.7	chr1	15462092	15472092	+
ENSG00000215704.9	chr1	15481401	15491401	+
ENSG00000132906.17	chr1	15516535	15526535	-
ENSG00000116138.12	chr1	15582380	15592380	+
ENSG00000251866.1	chr1	15532305	15542305	+
ENSG00000272510.1	chr1	15555957	15565957	-
ENSG00000116771.5	chr1	15575111	15585111	-
ENSG00000237301.1	chr1	15593627	15603627	-
ENSG00000235084.3	chr1	15595044	15605044	+
ENSG00000252417.1	chr1	15598146	15608146	-
ENSG00000236500.1	chr1	15604868	15614868	-
ENSG00000197312.11	chr1	15659045	15669045	+
ENSG00000215695.1	chr1	15651723	15661723	+
ENSG00000271742.1	chr1	15673129	15683129	-
ENSG00000116786.12	chr1	15724770	15734770	+
ENSG00000237938.5	chr1	15726897	15736897	-
ENSG00000162461.7	chr1	15731397	15741397	+
ENSG00000224459.1	chr1	15739897	15749897	-
ENSG00000162460.6	chr1	15737983	15747983	+
ENSG00000162458.12	chr1	15776595	15786595	+
ENSG00000224321.1	chr1	15783286	15793286	+
ENSG00000233954.6	chr1	15799349	15809349	-
ENSG00000178715.8	chr1	15818670	15828670	+
ENSG00000179743.4	chr1	15838148	15848148	-
ENSG00000065526.10	chr1	15930461	15940461	+
ENSG00000270620.1	chr1	15907909	15917909	-
ENSG00000116809.11	chr1	15966133	15976133	-
ENSG00000234607.2	chr1	15960195	15970195	+
ENSG00000231353.1	chr1	15978442	15988442	+
ENSG00000275503.1	chr1	15979376	15989376	-
ENSG00000224966.4	chr1	15984752	15994752	+
ENSG00000183888.4	chr1	15998808	16008808	+
ENSG00000233078.1	chr1	15996672	16006672	-
ENSG00000173641.17	chr1	16009595	16019595	-
ENSG00000186510.11	chr1	16024051	16034051	+
ENSG00000232456.1	chr1	16030030	16040030	-
ENSG00000184908.17	chr1	16047309	16057309	+
ENSG00000185519.8	chr1	16063633	16073633	-
ENSG00000142627.12	chr1	16146088	16156088	-
ENSG00000227959.1	chr1	16147330	16157330	+
ENSG00000224621.1	chr1	16151884	16161884	+
ENSG00000234166.1	chr1	16188358	16198358	+
ENSG00000142632.16	chr1	16202610	16212610	-
ENSG00000237276.8	chr1	16218028	16228028	-
ENSG00000132881.11	chr1	16227163	16237163	-
ENSG00000233929.1	chr1	16231399	16241399	-
ENSG00000037637.10	chr1	16342455	16352455	-
ENSG00000055070.16	chr1	16388146	16398146	+
ENSG00000226457.1	chr1	16359531	16369531	-
ENSG00000187144.11	chr1	16427425	16437425	-
ENSG00000157191.19	chr1	16450079	16460079	+
ENSG00000226029.1	chr1	16458482	16468482	+
ENSG00000080947.14	chr1	16489258	16499258	-
ENSG00000206652.1	chr1	16504286	16514286	-
ENSG00000261135.1	chr1	16505755	16515755	+
ENSG00000285853.1	chr1	16511789	16521789	+
ENSG00000224174.2	chr1	16511797	16521797	+
ENSG00000233421.4	chr1	16526173	16536173	-
ENSG00000277344.1	chr1	16524225	16534225	-
ENSG00000225710.1	chr1	16542532	16552532	-
ENSG00000219481.10	chr1	16603563	16613563	-
ENSG00000271732.1	chr1	16607730	16617730	+
ENSG00000215908.10	chr1	16647233	16657233	-
ENSG00000283773.1	chr1	16633110	16643110	-
ENSG00000186301.8	chr1	16640290	16650290	+
ENSG00000282143.1	chr1	16657525	16667525	+
ENSG00000207513.1	chr1	16656949	16666949	-
ENSG00000280114.1	chr1	16678750	16688750	-
ENSG00000236698.1	chr1	16676056	16686056	-
