ENSG00000217801.5	chr1	994736	1004736	+
ENSG00000273443.1	chr1	988669	998669	-
ENSG00000237330.2	chr1	999688	1009688	-
ENSG00000131591.13	chr1	1041742	1051742	-
ENSG00000223823.1	chr1	1069437	1079437	+
ENSG00000207730.1	chr1	1092579	1102579	+
ENSG00000207607.1	chr1	1093333	1103333	+
ENSG00000198976.1	chr1	1094468	1104468	+
ENSG00000272141.1	chr1	1095724	1105724	+
ENSG00000205231.1	chr1	1104936	1114936	-
ENSG00000162571.9	chr1	1123316	1133316	+
ENSG00000186891.9	chr1	1132072	1142072	-
ENSG00000186827.6	chr1	1139519	1149519	-
ENSG00000078808.12	chr1	1157412	1167412	-
ENSG00000176022.3	chr1	1160422	1170422	+
ENSG00000184163.3	chr1	1172103	1182103	-
ENSG00000260179.1	chr1	1176715	1186715	-
ENSG00000160087.16	chr1	1199266	1209266	-
ENSG00000230415.1	chr1	1205801	1215801	+
ENSG00000162572.15	chr1	1217410	1227410	+
ENSG00000131584.14	chr1	1234990	1244990	-
ENSG00000169972.7	chr1	1237058	1247058	+
ENSG00000127054.14	chr1	1250072	1260072	-
ENSG00000240731.1	chr1	1244070	1254070	-
ENSG00000224051.2	chr1	1254278	1264278	+
ENSG00000169962.4	chr1	1260687	1270687	+
ENSG00000107404.13	chr1	1274731	1284731	-
ENSG00000162576.12	chr1	1287158	1297158	-
ENSG00000175756.9	chr1	1300876	1310876	-
ENSG00000223663.2	chr1	1304413	1314413	+
ENSG00000221978.7	chr1	1324709	1334709	-
ENSG00000224870.3	chr1	1327427	1337427	+
ENSG00000242485.1	chr1	1332694	1342694	-
ENSG00000264293.1	chr1	1331133	1341133	-
ENSG00000272455.1	chr1	1335999	1345999	+
ENSG00000235098.4	chr1	1347150	1357150	-
ENSG00000225905.1	chr1	1348072	1358072	+
ENSG00000205116.3	chr1	1353168	1363168	+
ENSG00000225285.1	chr1	1359954	1369954	-
ENSG00000179403.10	chr1	1368263	1378263	+
ENSG00000215915.5	chr1	1395539	1405539	+
ENSG00000160072.15	chr1	1423229	1433229	+
ENSG00000197785.9	chr1	1460068	1470068	+
ENSG00000205090.4	chr1	1465834	1475834	-
ENSG00000160075.10	chr1	1500250	1510250	-
ENSG00000215791.2	chr1	1489905	1499905	-
ENSG00000215014.3	chr1	1501374	1511374	+
ENSG00000236684.1	chr1	1505380	1515380	+
ENSG00000228594.1	chr1	1525477	1535477	-
ENSG00000272106.1	chr1	1541176	1551176	-
ENSG00000197530.8	chr1	1555991	1565991	+
ENSG00000189409.8	chr1	1560640	1570640	+
ENSG00000248333.3	chr1	1580474	1590474	-
ENSG00000272004.1	chr1	1584064	1594064	+
ENSG00000189339.7	chr1	1614168	1624168	-
ENSG00000269737.1	chr1	1594851	1604851	+
ENSG00000269227.1	chr1	1595837	1605837	+
ENSG00000215914.3	chr1	1623250	1633250	+
ENSG00000008128.18	chr1	1645767	1655767	-
ENSG00000268575.1	chr1	1659128	1669128	-
ENSG00000227775.3	chr1	1658691	1668691	+
ENSG00000215790.2	chr1	1667432	1677432	-
ENSG00000008130.11	chr1	1701897	1711897	-
ENSG00000078369.13	chr1	1812496	1822496	-
ENSG00000231050.1	chr1	1814098	1824098	+
ENSG00000169885.5	chr1	1838736	1848736	+
ENSG00000178821.8	chr1	1840713	1850713	-
ENSG00000142609.13	chr1	1925277	1935277	-
ENSG00000233542.1	chr1	1936970	1946970	-
ENSG00000187730.6	chr1	1952193	1962193	+
ENSG00000226969.1	chr1	1971510	1981510	-
ENSG00000067606.11	chr1	2106835	2116835	+
ENSG00000271806.1	chr1	2066719	2076719	-
ENSG00000182873.4	chr1	2105829	2115829	-
ENSG00000162585.12	chr1	2134160	2144160	-
ENSG00000269554.1	chr1	2113180	2123180	+
ENSG00000203301.2	chr1	2135621	2145621	-
ENSG00000243558.1	chr1	2134014	2144014	-
ENSG00000234396.3	chr1	2142178	2152178	+
ENSG00000157933.9	chr1	2231559	2241559	+
ENSG00000116151.9	chr1	2313147	2323147	-
ENSG00000272161.1	chr1	2248133	2258133	-
ENSG00000269753.1	chr1	2249043	2259043	+
ENSG00000269896.1	chr1	2274260	2284260	-
ENSG00000238240.2	chr1	2273297	2283297	-
ENSG00000272420.1	chr1	2285068	2295068	-
ENSG00000271921.1	chr1	2296793	2306793	-
ENSG00000271847.1	chr1	2299800	2309800	-
ENSG00000178642.5	chr1	2309923	2319923	+
ENSG00000157916.14	chr1	2326884	2336884	+
ENSG00000157911.5	chr1	2335237	2345237	-
ENSG00000149527.13	chr1	2426970	2436970	+
ENSG00000224387.1	chr1	2414698	2424698	-
ENSG00000229393.1	chr1	2415919	2425919	-
ENSG00000157881.9	chr1	2448040	2458040	-
ENSG00000197921.5	chr1	2451685	2461685	-
ENSG00000272449.1	chr1	2468900	2478900	+
ENSG00000238164.2	chr1	2478471	2488471	-
ENSG00000157873.13	chr1	2486822	2496822	+
ENSG00000225931.3	chr1	2491328	2501328	+
ENSG00000228037.1	chr1	2505973	2515973	+
ENSG00000157870.10	chr1	2512909	2522909	+
ENSG00000142606.11	chr1	2554482	2564482	-
ENSG00000237058.1	chr1	2558060	2568060	+
ENSG00000215912.7	chr1	2708287	2718287	-
ENSG00000233234.1	chr1	2719258	2729258	-
ENSG00000231630.1	chr1	2721564	2731564	-
ENSG00000169717.5	chr1	2929466	2939466	+
ENSG00000177133.6	chr1	2975002	2985002	-
ENSG00000256761.1	chr1	2968960	2978960	-
ENSG00000142611.12	chr1	3345186	3355186	+
ENSG00000226286.1	chr1	3040274	3050274	-
ENSG00000272235.1	chr1	3216661	3226661	-
ENSG00000130762.10	chr1	3387678	3397678	+
ENSG00000272088.1	chr1	3394192	3404192	+
ENSG00000162591.11	chr1	3518060	3528060	-
ENSG00000207776.1	chr1	3467355	3477355	-
ENSG00000238260.1	chr1	3531308	3541308	-
ENSG00000158109.10	chr1	3536692	3546692	+
ENSG00000116213.11	chr1	3559326	3569326	-
ENSG00000078900.10	chr1	3642766	3652766	+
ENSG00000227589.1	chr1	3575337	3585337	-
ENSG00000235131.1	chr1	3620863	3630863	-
ENSG00000227372.6	chr1	3653901	3663901	-
ENSG00000162592.4	chr1	3678210	3688210	+
ENSG00000235169.3	chr1	3682547	3692547	+
ENSG00000130764.5	chr1	3703069	3713069	-
ENSG00000266075.1	chr1	3689674	3699674	+
ENSG00000272153.1	chr1	3692103	3702103	+
ENSG00000116198.8	chr1	3763779	3773779	-
ENSG00000169598.11	chr1	3791994	3801994	+
ENSG00000264428.1	chr1	3790698	3800698	+
ENSG00000198912.6	chr1	3806858	3816858	-
ENSG00000236423.1	chr1	3823790	3833790	+
ENSG00000233304.1	chr1	4005323	4015323	+
ENSG00000226374.1	chr1	3999041	4009041	-
ENSG00000229280.1	chr1	4225960	4235960	-
ENSG00000235054.1	chr1	4474748	4484748	+
ENSG00000227169.2	chr1	4602206	4612206	-
ENSG00000232596.1	chr1	4633482	4643482	+
ENSG00000196581.6	chr1	4842595	4852595	+
ENSG00000231510.1	chr1	5140960	5150960	-
ENSG00000260972.1	chr1	5544735	5554735	+
ENSG00000264341.1	chr1	5614204	5624204	+
ENSG00000236948.1	chr1	5718356	5728356	-
ENSG00000216045.2	chr1	5866020	5876020	-
ENSG00000264101.1	chr1	5912802	5922802	-
ENSG00000131697.13	chr1	6042534	6052534	-
ENSG00000266687.1	chr1	5943985	5953985	-
ENSG00000069424.10	chr1	6151254	6161254	+
ENSG00000268332.1	chr1	6091400	6101400	-
ENSG00000116254.13	chr1	6230184	6240184	-
ENSG00000116251.5	chr1	6259450	6269450	-
ENSG00000226944.1	chr1	6255841	6265841	-
ENSG00000158286.8	chr1	6271360	6281360	+
ENSG00000116237.11	chr1	6286033	6296033	-
ENSG00000225077.2	chr1	6289505	6299505	+
ENSG00000173673.7	chr1	6295639	6305639	+
ENSG00000158292.6	chr1	6311036	6321036	-
ENSG00000097021.15	chr1	6444452	6454452	-
ENSG00000271746.1	chr1	6444452	6454452	+
ENSG00000069812.7	chr1	6474731	6484731	-
ENSG00000187017.10	chr1	6511431	6521431	+
ENSG00000265392.1	chr1	6479957	6489957	-
ENSG00000231868.1	chr1	6497067	6507067	-
ENSG00000215788.5	chr1	6516256	6526256	-
ENSG00000171680.16	chr1	6570122	6580122	-
ENSG00000162408.10	chr1	6604596	6614596	-
ENSG00000253022.1	chr1	6591025	6601025	+
ENSG00000229519.2	chr1	6598680	6608680	+
ENSG00000173662.15	chr1	6629818	6639818	+
ENSG00000204859.7	chr1	6639341	6649341	+
ENSG00000162413.12	chr1	6664668	6674668	-
ENSG00000116273.5	chr1	6674094	6684094	+
ENSG00000041988.11	chr1	6685647	6695647	+
ENSG00000007923.11	chr1	6751985	6761985	-
ENSG00000228750.1	chr1	6780073	6790073	+
ENSG00000239166.1	chr1	6802882	6812882	+
ENSG00000237436.1	chr1	6834904	6844904	-
ENSG00000171735.14	chr1	7819767	7829767	+
ENSG00000227950.1	chr1	6884679	6894679	-
ENSG00000237365.1	chr1	7064340	7074340	-
ENSG00000207056.1	chr1	7269585	7279585	+
ENSG00000237402.1	chr1	7420332	7430332	+
ENSG00000237728.1	chr1	7439815	7449815	-
ENSG00000225126.1	chr1	7491615	7501615	-
ENSG00000270171.1	chr1	7744905	7754905	-
ENSG00000270035.1	chr1	7748933	7758933	-
ENSG00000269978.1	chr1	7751031	7761031	-
ENSG00000049245.8	chr1	7831493	7841493	+
ENSG00000269925.1	chr1	7826836	7836836	+
ENSG00000049246.10	chr1	7895238	7905238	+
ENSG00000236266.1	chr1	7877403	7887403	-
ENSG00000049247.9	chr1	7903573	7913573	-
ENSG00000049249.4	chr1	7990927	8000927	-
ENSG00000270330.1	chr1	7992787	8002787	+
ENSG00000116288.8	chr1	8035566	8045566	+
ENSG00000200344.1	chr1	8033044	8043044	-
ENSG00000116285.8	chr1	8076369	8086369	-
ENSG00000238290.1	chr1	8172763	8182763	+
ENSG00000232848.1	chr1	8108524	8118524	-
ENSG00000229305.1	chr1	8242831	8252831	+
ENSG00000200975.1	chr1	8256658	8266658	-
ENSG00000227634.1	chr1	8265271	8275271	+
ENSG00000233645.1	chr1	8270590	8280590	-
ENSG00000265414.1	chr1	8325439	8335439	-
ENSG00000251977.1	chr1	8342324	8352324	-
ENSG00000162426.10	chr1	8394228	8404228	+
ENSG00000252254.1	chr1	8378240	8388240	+
ENSG00000142599.13	chr1	8867703	8877703	-
ENSG00000232912.1	chr1	8484899	8494899	+
ENSG00000221083.1	chr1	8561979	8571979	-
ENSG00000270282.1	chr1	8563081	8573081	+
ENSG00000234619.1	chr1	8801147	8811147	+
ENSG00000224315.2	chr1	8836973	8846973	-
ENSG00000222511.1	chr1	8846732	8856732	-
ENSG00000226545.1	chr1	8849566	8859566	+
ENSG00000228423.2	chr1	8857111	8867111	-
ENSG00000229716.2	chr1	8881435	8891435	+
ENSG00000074800.9	chr1	8929309	8939309	-
ENSG00000236269.1	chr1	8928067	8938067	-
ENSG00000230679.1	chr1	8929954	8939954	+
ENSG00000201725.1	chr1	8933593	8943593	-
ENSG00000238249.1	chr1	8944211	8954211	+
ENSG00000232208.2	chr1	8957804	8967804	-
ENSG00000232663.2	chr1	8959964	8969964	+
ENSG00000131686.10	chr1	9025152	9035152	+
ENSG00000265141.1	chr1	9029934	9039934	-
ENSG00000197241.3	chr1	9076405	9086405	-
ENSG00000142583.13	chr1	9138538	9148538	-
ENSG00000252404.1	chr1	9132939	9142939	+
ENSG00000180758.10	chr1	9179230	9189230	-
ENSG00000207865.1	chr1	9201837	9211837	-
ENSG00000228526.2	chr1	9252679	9262679	-
ENSG00000234546.2	chr1	9242149	9252149	+
ENSG00000049239.8	chr1	9321397	9331397	+
ENSG00000252841.1	chr1	9328593	9338593	+
ENSG00000171621.9	chr1	9419592	9429592	+
ENSG00000252956.1	chr1	9487838	9497838	-
ENSG00000235263.1	chr1	9553531	9563531	-
ENSG00000171612.6	chr1	9635238	9645238	+
ENSG00000231181.1	chr1	9627044	9637044	+
ENSG00000188807.8	chr1	9664936	9674936	+
ENSG00000171608.11	chr1	9779173	9789173	+
ENSG00000179840.5	chr1	9704645	9714645	-
ENSG00000233268.3	chr1	9712685	9722685	-
ENSG00000231789.2	chr1	9737614	9747614	-
ENSG00000171603.12	chr1	9874585	9884585	-
ENSG00000271264.1	chr1	9831299	9841299	+
ENSG00000178585.10	chr1	9960395	9970395	-
ENSG00000223989.1	chr1	9900213	9910213	+
ENSG00000162441.7	chr1	9993466	10003466	-
ENSG00000228150.1	chr1	10000033	10010033	+
ENSG00000173614.9	chr1	10035560	10045560	+
ENSG00000202415.1	chr1	9997695	10007695	+
ENSG00000265521.1	chr1	10017517	10027517	+
ENSG00000241326.1	chr1	10034627	10044627	+
ENSG00000162444.11	chr1	10066079	10076079	+
ENSG00000225786.2	chr1	10068593	10078593	-
ENSG00000130939.14	chr1	10231298	10241298	+
ENSG00000224340.1	chr1	10104840	10114840	-
ENSG00000233623.2	chr1	10109707	10119707	+
ENSG00000201746.1	chr1	10213433	10223433	+
ENSG00000054523.12	chr1	10431662	10441662	+
ENSG00000264881.1	chr1	10277862	10287862	+
ENSG00000199562.1	chr1	10349131	10359131	+
ENSG00000264501.1	chr1	10356814	10366814	+
ENSG00000265945.1	chr1	10440354	10450354	+
ENSG00000142657.16	chr1	10470202	10480202	+
ENSG00000271989.1	chr1	10480735	10490735	-
ENSG00000175279.17	chr1	10502211	10512211	+
ENSG00000251503.3	chr1	10502211	10512211	+
ENSG00000241563.2	chr1	10501960	10511960	+
ENSG00000160049.7	chr1	10522584	10532584	-
ENSG00000203469.2	chr1	10509396	10519396	+
ENSG00000142655.8	chr1	10680816	10690816	+
ENSG00000243267.2	chr1	10667171	10677171	+
ENSG00000130940.10	chr1	10846708	10856708	-
ENSG00000272078.1	chr1	10704391	10714391	+
ENSG00000225158.2	chr1	10946056	10956056	+
ENSG00000175262.10	chr1	11032095	11042095	-
ENSG00000215785.2	chr1	11041855	11051855	-
ENSG00000264181.1	chr1	11048321	11058321	-
ENSG00000207213.1	chr1	11050003	11060003	-
ENSG00000120948.11	chr1	11075797	11085797	+
ENSG00000009724.12	chr1	11097291	11107291	-
ENSG00000271895.1	chr1	11080586	11090586	+
ENSG00000116649.5	chr1	11110082	11120082	-
ENSG00000171824.9	chr1	11149939	11159939	-
ENSG00000226849.1	chr1	11123155	11133155	+
ENSG00000230337.1	chr1	11152158	11162158	+
ENSG00000198793.8	chr1	11312565	11322565	-
ENSG00000225602.1	chr1	11199595	11209595	+
ENSG00000253086.1	chr1	11202510	11212510	+
ENSG00000271794.1	chr1	11219671	11229671	-
ENSG00000171819.4	chr1	11246039	11256039	+
ENSG00000207451.1	chr1	11276418	11286418	+
ENSG00000238173.1	chr1	11283170	11293170	+
ENSG00000120942.9	chr1	11346107	11356107	+
ENSG00000238199.1	chr1	11329409	11339409	-
ENSG00000224338.2	chr1	11475879	11485879	-
ENSG00000204624.6	chr1	11587642	11597642	+
ENSG00000235643.1	chr1	11663413	11673413	+
ENSG00000116661.9	chr1	11705843	11715843	-
ENSG00000132879.9	chr1	11713385	11723385	+
ENSG00000116663.6	chr1	11724412	11734412	+
ENSG00000116670.10	chr1	11741708	11751708	-
ENSG00000162490.6	chr1	11775915	11785915	+
ENSG00000177674.11	chr1	11804860	11814860	+
ENSG00000215910.3	chr1	11839643	11849643	+
ENSG00000177553.6	chr1	11829677	11839677	-
ENSG00000177000.6	chr1	11856978	11866978	-
ENSG00000011021.17	chr1	11893202	11903202	+
ENSG00000242349.1	chr1	11898137	11908137	+
ENSG00000175206.6	chr1	11898403	11908403	-
ENSG00000120937.8	chr1	11908989	11918989	-
ENSG00000224904.1	chr1	11930464	11940464	+
ENSG00000199347.1	chr1	11958329	11968329	+
ENSG00000201801.1	chr1	11959985	11969985	-
ENSG00000116685.11	chr1	11976486	11986486	-
ENSG00000083444.12	chr1	12025596	12035596	+
ENSG00000116688.12	chr1	12063572	12073572	+
ENSG00000270914.1	chr1	12067366	12077366	-
ENSG00000116691.6	chr1	12082103	12092103	+
ENSG00000202461.1	chr1	12074182	12084182	-
ENSG00000243539.2	chr1	12087072	12097072	-
ENSG00000120949.10	chr1	12194265	12204265	+
ENSG00000201135.1	chr1	12128042	12138042	-
ENSG00000227875.2	chr1	12130605	12140605	-
ENSG00000028137.12	chr1	12259286	12269286	+
ENSG00000263676.1	chr1	12241831	12251831	+
ENSG00000225196.2	chr1	12271167	12281167	-
ENSG00000252969.1	chr1	12271329	12281329	-
ENSG00000048707.9	chr1	12562100	12572100	+
ENSG00000239149.1	chr1	12557452	12567452	+
ENSG00000229484.1	chr1	12578463	12588463	+
ENSG00000162496.4	chr1	12667738	12677738	-
ENSG00000221340.1	chr1	12620101	12630101	-
ENSG00000272482.1	chr1	12669251	12679251	-
ENSG00000204518.2	chr1	12717098	12727098	+
ENSG00000226166.2	chr1	12743037	12753037	+
ENSG00000188984.7	chr1	12778727	12788727	+
ENSG00000238771.1	chr1	12789797	12799797	+
ENSG00000157330.5	chr1	12813848	12823848	+
ENSG00000116726.4	chr1	12828050	12838050	+
ENSG00000116721.9	chr1	12846778	12856778	+
ENSG00000228338.1	chr1	12873023	12883023	-
ENSG00000204513.5	chr1	12881265	12891265	-
ENSG00000231103.2	chr1	12891211	12901211	-
ENSG00000179172.7	chr1	12898579	12908579	-
ENSG00000120952.4	chr1	12911765	12921765	+
ENSG00000243073.3	chr1	12936026	12946026	-
ENSG00000187545.5	chr1	12948102	12958102	-
ENSG00000204510.1	chr1	12970570	12980570	+
ENSG00000207434.1	chr1	12972481	12982481	+
ENSG00000234064.1	chr1	12978082	12988082	+
ENSG00000232423.3	chr1	13107752	13117752	-
ENSG00000250894.1	chr1	13005756	13015756	-
ENSG00000204508.3	chr1	13028382	13038382	+
ENSG00000239810.2	chr1	13042999	13052999	-
ENSG00000270601.1	chr1	13102680	13112680	-
ENSG00000250113.1	chr1	13116087	13126087	-
ENSG00000204505.3	chr1	13135001	13145001	+
ENSG00000233336.1	chr1	13137257	13147257	+
ENSG00000229978.1	chr1	13155444	13165444	-
ENSG00000236179.1	chr1	13163158	13173158	-
ENSG00000179412.8	chr1	13174327	13184327	-
ENSG00000224199.1	chr1	13189068	13199068	+
ENSG00000229571.2	chr1	13209582	13219582	-
ENSG00000204503.5	chr1	13321693	13331693	-
ENSG00000233394.1	chr1	13344324	13354324	+
ENSG00000204502.2	chr1	13359058	13369058	+
ENSG00000231219.1	chr1	13371238	13381238	-
ENSG00000207511.1	chr1	13374842	13384842	-
ENSG00000182330.6	chr1	13380766	13390766	-
ENSG00000237700.1	chr1	13404483	13414483	+
ENSG00000204501.2	chr1	13418192	13428192	+
ENSG00000228229.2	chr1	13420114	13430114	+
ENSG00000204495.3	chr1	13442657	13452657	-
ENSG00000204491.2	chr1	13467523	13477523	-
ENSG00000204488.3	chr1	13488261	13498261	+
ENSG00000204486.3	chr1	13516944	13526944	+
ENSG00000204485.2	chr1	13601551	13611551	-
ENSG00000224581.1	chr1	13625280	13635280	+
ENSG00000157358.7	chr1	13638989	13648989	+
ENSG00000204481.6	chr1	13663512	13673512	-
ENSG00000204480.6	chr1	13688406	13698406	-
ENSG00000204479.4	chr1	13709090	13719090	+
ENSG00000204478.5	chr1	13737804	13747804	+
ENSG00000162494.5	chr1	13830544	13840544	-
ENSG00000259961.1	chr1	13832766	13842766	+
ENSG00000215909.3	chr1	13872190	13882190	+
ENSG00000162493.12	chr1	13934453	13944453	+
ENSG00000222952.1	chr1	13939780	13949780	-
ENSG00000266358.1	chr1	13940498	13950498	-
ENSG00000237445.2	chr1	13976406	13986406	-
ENSG00000253085.1	chr1	14012695	14022695	-
ENSG00000116731.18	chr1	14141575	14151575	+
ENSG00000252151.1	chr1	14440831	14450831	-
ENSG00000231606.1	chr1	14539614	14549614	-
ENSG00000234593.1	chr1	14667519	14677519	-
ENSG00000189337.11	chr1	15434540	15444540	+
ENSG00000235829.1	chr1	15009110	15019110	-
ENSG00000175147.7	chr1	15468961	15478961	-
ENSG00000171729.9	chr1	15536977	15546977	+
ENSG00000204464.3	chr1	15487814	15497814	-
ENSG00000215720.4	chr1	15509342	15519342	-
ENSG00000142621.15	chr1	15716780	15726780	+
ENSG00000233485.1	chr1	15660373	15670373	-
ENSG00000236045.1	chr1	15651961	15661961	-
ENSG00000228140.1	chr1	15725930	15735930	-
ENSG00000142634.8	chr1	15746840	15756840	+
ENSG00000162438.7	chr1	15765738	15775738	+
ENSG00000142615.7	chr1	15788587	15798587	+
ENSG00000215704.5	chr1	15807896	15817896	+
ENSG00000132906.13	chr1	15843030	15853030	-
ENSG00000116138.8	chr1	15908875	15918875	+
ENSG00000251866.1	chr1	15858800	15868800	+
ENSG00000272510.1	chr1	15882452	15892452	-
ENSG00000116771.5	chr1	15901606	15911606	-
ENSG00000237301.1	chr1	15920122	15930122	-
ENSG00000235084.2	chr1	15921539	15931539	+
ENSG00000252417.1	chr1	15924641	15934641	-
ENSG00000236500.1	chr1	15931363	15941363	-
ENSG00000197312.7	chr1	15985540	15995540	+
ENSG00000215695.1	chr1	15978218	15988218	+
ENSG00000271742.1	chr1	15999624	16009624	-
ENSG00000116786.7	chr1	16051265	16061265	+
ENSG00000264048.1	chr1	16001054	16011054	+
ENSG00000237938.1	chr1	16053392	16063392	-
ENSG00000162461.7	chr1	16057892	16067892	+
ENSG00000224459.1	chr1	16066392	16076392	-
ENSG00000162460.6	chr1	16064478	16074478	+
ENSG00000162458.8	chr1	16103090	16113090	+
ENSG00000224321.1	chr1	16109781	16119781	+
ENSG00000233954.4	chr1	16124195	16134195	-
ENSG00000178715.7	chr1	16145168	16155168	+
ENSG00000179743.2	chr1	16164643	16174643	-
ENSG00000065526.6	chr1	16256956	16266956	+
ENSG00000238818.1	chr1	16227493	16237493	+
ENSG00000270620.1	chr1	16234404	16244404	-
ENSG00000116809.7	chr1	16292628	16302628	-
ENSG00000234607.2	chr1	16286690	16296690	+
ENSG00000231353.1	chr1	16304937	16314937	+
ENSG00000224966.4	chr1	16311247	16321247	+
ENSG00000183888.4	chr1	16325303	16335303	+
ENSG00000233078.1	chr1	16323167	16333167	-
ENSG00000173641.13	chr1	16336090	16346090	-
ENSG00000186510.7	chr1	16350546	16360546	+
ENSG00000232456.1	chr1	16356525	16366525	-
ENSG00000184908.13	chr1	16373804	16383804	+
ENSG00000185519.8	chr1	16390128	16400128	-
ENSG00000142627.9	chr1	16472583	16482583	-
ENSG00000227959.1	chr1	16473825	16483825	+
ENSG00000224621.1	chr1	16478379	16488379	+
ENSG00000234166.1	chr1	16514853	16524853	+
ENSG00000142632.12	chr1	16529105	16539105	-
ENSG00000237276.4	chr1	16544523	16554523	-
ENSG00000204377.3	chr1	16546039	16556039	-
ENSG00000132881.7	chr1	16553658	16563658	-
ENSG00000233929.1	chr1	16557894	16567894	-
ENSG00000037637.6	chr1	16668950	16678950	-
ENSG00000055070.12	chr1	16714641	16724641	+
ENSG00000226457.1	chr1	16686026	16696026	-
ENSG00000187144.7	chr1	16753920	16763920	-
ENSG00000157191.15	chr1	16776574	16786574	+
ENSG00000226029.1	chr1	16784977	16794977	+
ENSG00000080947.10	chr1	16815753	16825753	-
ENSG00000206652.1	chr1	16830781	16840781	-
ENSG00000261135.1	chr1	16832250	16842250	+
ENSG00000224174.2	chr1	16838292	16848292	+
ENSG00000233421.3	chr1	16852145	16862145	-
ENSG00000268674.1	chr1	16856071	16866071	+
ENSG00000225710.1	chr1	16869027	16879027	-
ENSG00000266584.1	chr1	16865483	16875483	+
ENSG00000219481.6	chr1	16930058	16940058	-
ENSG00000271732.1	chr1	16934225	16944225	+
ENSG00000215908.5	chr1	16961179	16971179	-
ENSG00000186301.7	chr1	16966915	16976915	+
ENSG00000207513.1	chr1	16983444	16993444	-
ENSG00000237847.2	chr1	16990008	17000008	+
ENSG00000264742.1	chr1	16997824	17007824	+
ENSG00000236698.1	chr1	17002551	17012551	-
ENSG00000268869.1	chr1	17036653	17046653	-
ENSG00000268991.1	chr1	17050957	17060957	-
ENSG00000058453.12	chr1	17289475	17299475	+
ENSG00000207389.1	chr1	17057175	17067175	+
ENSG00000227684.1	chr1	17067460	17077460	+
ENSG00000186715.6	chr1	17086733	17096733	-
